,author.properties.friends,author.properties.status_count,author.properties.verified,content.body,location.country,properties.platform,properties.sentiment,location.latitude,location.longitude
380,245,413.0,False,Post show dinner @ sketch https://t.co/1F2rkWc5Wd,GB,twitter,0.0,51.5127514,-0.141511
381,2157,22356.0,False,@JananGanesh @lizzrobs ITK,GB,twitter,-1.0,51.51483911149297,-0.0350195
382,714,4389.0,False,Earlier today we celebrated Lilly's 90th Birthday at our weekly lunch club @salvationarmyuk  in Dundee Menzieshill. https://t.co/ppoNyEUpr1,GB,twitter,0.0,56.465466,-3.045608
383,1986,53280.0,False,luckily i have a bottle of gin to get me through,GB,twitter,1.0,51.02295143263842,-3.9271189999999994
384,359,53314.0,False,@MissNabillaDoma 😂😂😂,GB,twitter,0.0,51.79661280900454,-0.0777585
385,826,9130.0,False,@glabreakingnews @BBCSport start with the conclusion and work back!!!,GB,twitter,1.0,55.85839558130999,-4.2417515
386,418,13369.0,False,Nandos>>,GB,twitter,-1.0,51.53707969560851,-0.44236099999999995
387,80,16290.0,False,So stressed out😢,GB,twitter,-1.0,51.49704302186007,-3.1798
388,2173,14005.0,False,"@triggerdelete_ yeah Jimmy!, ffs!",GB,twitter,-1.0,51.39781057661456,-0.252754
389,411,15141.0,False,had such a great safari day at @portlympnepark 🦁 ty @torodeamy + @katiethompson_1 xxxx https://t.co/G3Czd6RhTB,GB,twitter,1.0,51.39781057661456,-0.252754
390,11,1029690.0,False,"00:14 BST: Temperature: 13.7°C, Wind: WNW, 0 mph (ave), 5 mph (gust), Humidity: 77%, Rain (hourly) 0.0 mm, Pressure: 1019 hPa, falling slowl",GB,twitter,0.0,51.676323,-3.542993
391,395,770.0,False,@shaunattwood - I'll have to wait until the morning to get #HardTime https://t.co/6xIKdy4Nod,GB,twitter,-1.0,51.152244,-0.184819
392,183,4351.0,False,@Sam_Tyler93 🖕🏼,GB,twitter,0.0,52.1949280184406,-2.2118700000000002
393,2345,14393.0,False,@jonathanliew Don't quite agree. Don't think it's brave. Think he ducked the decision he had to make.,GB,twitter,-1.0,51.02295143263842,-3.9271189999999994
394,36,318.0,False,@#salute GREAT braveness leader @we follow u that time migrated#@ https://t.co/oUTaVWe7A2,GB,twitter,0.0,51.544829907267776,0.024996000000000004
395,950,2616.0,False,A Saudi wealth fund just invested $3.5bn in Uber https://t.co/PW64FAKUr1 via @CityAM,GB,twitter,0.0,51.48651958815168,0.317777
396,680,3698.0,False,"@Massie68 It won't. #Remain will win. Goodnight and enjoy your spa, Rupa!  @PotatoesCharlie @MsAlliance",GB,twitter,0.0,53.5532640595455,-0.6594239999999999
397,851,5635.0,False,@c0nneh nope. So not ready for that.,GB,twitter,-1.0,53.20516326587533,-1.153961
398,115,11220.0,False,https://t.co/MaapTC6fbY via https://t.co/5JmG09TbXS What can anyone expect from a country that kills dolphins for profit? #taigi #Japan,GB,twitter,0.0,51.815678261598435,-0.8155039999999999
399,7803,32827.0,False,"#Autism from heroic guru, @UtaFrith https://t.co/U6cYcpCJV6",GB,twitter,0.0,52.41195046288927,-1.5186515
400,501,81259.0,False,@eitamarmota pega um pé de cada. BAM.,GB,twitter,0.0,51.51483911149297,-0.0350195
401,773,35156.0,False,@bekkahldn seriously why🤔,GB,twitter,-1.0,51.451674884083495,-0.19371950000000002
402,233,6383.0,False,Do one thing a day that scares you #bigpicture,GB,twitter,-1.0,51.50009845259365,-0.148936
403,1198,4233.0,False,@AnaKasparian hey Kasper. As we are only 3 weeks out is there any chance of hearing your thoughts on the EU referendum?,GB,twitter,-1.0,55.85839558130999,-4.2417515
404,1109,67195.0,False,@NiamhMcCarrick shite!,GB,twitter,-1.0,51.490020924854,-0.08816100000000003
405,230,3214.0,False,م جاني النوم,GB,twitter,0.0,52.49405270288055,-1.8906405
406,2372,7975.0,False,Fuck sake... When u have a video idea but it's bed time 👀👀👀,GB,twitter,-1.0,51.560607684597755,0.21058950000000004
407,129,122.0,False,Thank you an will see you Friday xoxoxoxoxox https://t.co/w3qvaTBIvV,GB,twitter,-1.0,52.08515709788065,-0.25159149999999997
408,596,37158.0,False,😂😂😂 https://t.co/NlYtGQcHVW,GB,twitter,0.0,51.34677390884617,-0.013758999999999997
409,1039,17504.0,False,"Anyway, it's late. Goodnight All, God Bless.",GB,twitter,1.0,51.58500991494593,0.07886299999999999
410,1096,10037.0,False,Just don't feel welcome,GB,twitter,-1.0,53.77411355102777,-2.7016375000000004
411,107,2019.0,False,Taylor and Calvin reportedly broke up. Cant wait for the album. #lit,GB,twitter,0.0,54.9920651180037,-1.6453615
412,333,1328.0,False,Some times it takes time but you will always realise who you true friends are,GB,twitter,-1.0,50.81887558368253,-1.0669855000000004
413,537,11478.0,False,@FowlerReece @ross_sufc what next year? Your always getting involved Ross says same so just fuck off your annoying,GB,twitter,-1.0,53.38322877572023,-1.4496120000000003
414,705,5471.0,False,"Jonathan Meades, the master, is back https://t.co/XK9IZT9SZQ",GB,twitter,0.0,53.456983702037085,-2.2334800000000006
415,189,1210.0,False,@siobhansykes_  I just died 😂😂 https://t.co/EnbCS7EuOI,GB,twitter,-1.0,51.853102906308365,-2.2294175
416,385,1727.0,False,NP #kokoroife @iamg_fresh . This song is such a sweet song of loneliness. Exquisite in its angst & pain. Perfection in music.,GB,twitter,0.0,53.5767448,-2.4152271
417,798,2533.0,False,@Osian15Davies weak af,GB,twitter,-1.0,52.41214485808566,-4.001617
418,1240,46162.0,False,I hope tomorrow will be a better day🙄,GB,twitter,1.0,56.01128453785989,-3.7142625000000007
419,90,166.0,False,this is my cat! https://t.co/6DJxiZr0MN,GB,twitter,-1.0,53.77411355102777,-2.7016375000000004
420,670,64572.0,False,I just unfollowed like 300 people I feel more cleansed maybe I will use this account more again it was so CLUTTERED,GB,twitter,-1.0,55.82093124706946,-4.172645999999999
421,170,3681.0,False,Actions > words,GB,twitter,-1.0,50.84034002985045,-0.13035600000000003
422,652,107506.0,False,https://t.co/N385VC7ZQO,GB,twitter,0.0,51.49704302186007,-3.1798
423,437,7016.0,False,Theo took it too far😁,GB,twitter,-1.0,51.61785957420364,-0.7377640000000001
424,142,661.0,False,When some lad messages me saying close yours eyes and Imagen me and you will be asleep in no time😂😬I'll pass on that one thanks,GB,twitter,-1.0,52.969744440802685,-1.1722659999999996
425,795,12959.0,False,You are 😭😍❤️ https://t.co/2GA06yLT1o,GB,twitter,-1.0,50.83958338001748,-0.19172299999999998
426,290,109960.0,False,จริงๆก็รีข่าวตั้งแต่เมื่อคืน ล่ารายชื่อทำไม ไม่ต้องล่าค่ะ ของแบบนี้ มันผิดกันอยู่แล้ว อิพ่อแม่จอมปลวกดูแลลูกไม่เป็น #ripharambre,GB,twitter,0.0,51.465826602329074,-2.492508
427,45,61.0,False,I enjoy my own company because I can replay songs as many times as I want without being judged by anyone,GB,twitter,-1.0,50.87180683383785,0.565823
428,608,8933.0,False,fuckin beyond bored me 😴,GB,twitter,-1.0,53.72958161796917,-1.8900305
429,211,131949.0,False,Writing is the best and most powerful thing,GB,twitter,1.0,51.45412060423482,-0.017990000000000003
430,2310,115543.0,False,This is literally clubbing in Northampton... https://t.co/ZZSUpu7k2j,GB,twitter,-1.0,52.23888471672323,-0.8829510000000002
431,390,1229.0,False,What season you on? https://t.co/sY4ZtvpLFS,GB,twitter,-1.0,53.456983702037085,-2.2334800000000006
432,5190,2171.0,False,@sympers dm,GB,twitter,0.0,51.534853100877825,-2.3926225
433,142,9261.0,False,@hatefollower ❤️❤️❤️❤️take care of yoursslef❤️❤️❤️❤️ https://t.co/nYIPyIa3Tp,GB,twitter,-1.0,57.786631183916356,-4.200440999999999
434,1515,20231.0,False,"If you ever gonna sleep at mine just know we are gonna watch Joan Rivers Don't Start With Me.
So sexy, isn't it?",GB,twitter,1.0,51.46034516709653,-0.11540599999999997
435,194,21824.0,False,Part of the reason I love this dumb show is because it's just rly funny and a creative fun play on stereotypes IM JUST??? SIGHS!!!!,GB,twitter,1.0,53.456983702037085,-2.2334800000000006
436,447,32399.0,False,@johnsonftkian_ C'est mon metier,GB,twitter,0.0,51.61191284168327,-0.2108945
437,1937,61818.0,False,"Venteeee otra vez, te encontré vuelo!! https://t.co/p6VlgUiQ2G",GB,twitter,-1.0,52.916607589459744,-2.2981339999999997
438,129,16056.0,False,"@MikeRoderz I don't think so, had to change my password and answer loads of questions about my account",GB,twitter,-1.0,50.78418650705644,-0.673984
439,11,78100.0,False,"part, resorted to his sword; [98] a death of the people.",GB,twitter,-1.0,51.5,-0.13
440,412,1272.0,False,@jamie_christou happy birthday Jamie!!❣,GB,twitter,1.0,52.032669234914735,-0.287395
441,233,6805.0,False,Spaghetti https://t.co/pybV1Mai1d,GB,twitter,0.0,54.59591680133457,-5.928412999999999
442,960,5613.0,False,@WBCBoxing @WBABoxing are you going to severely sanction pros that compete at the Olympics?,GB,twitter,1.0,53.58421048880526,-2.434952499999999
443,381,3561.0,False,Holy hell it's June already 😮,GB,twitter,-1.0,52.0571262016396,1.1616629999999997
444,791,12032.0,False,@CCurnow1 thank you Chloe xx,GB,twitter,1.0,54.972664778393785,-1.5147344999999999
445,186,518.0,False,@jamiereesmofo don't be silly! 😉,GB,twitter,-1.0,51.563315791193354,-3.3122155
446,533,2547.0,False,@jessrmck @people Literally devoed 💔,GB,twitter,0.0,51.39781057661456,-0.252754
447,2171,92067.0,False,@lwthesbucky omg did I kill u I'm sorry,GB,twitter,-1.0,53.72958161796917,-1.8900305
448,119,32534.0,False,@UKIPNFKN When you say NATO you probably mean the US. I see no problem with the US foreign policy stance being weakened.,GB,twitter,-1.0,50.83958338001748,-0.19172299999999998
449,292,210.0,False,"@AndyBodle Yes, that clever way of putting people off the trade.  whatever works, I guess ... lol",GB,twitter,-1.0,51.51448212166734,-0.09291050000000002
450,691,6599.0,False,Made a fair few mistakes in my life to be fair,GB,twitter,-1.0,52.09277381662941,-2.3298595
451,186,118.0,False,"Charisma and rapport is what makes the sale. Homework, practice and repetition is what makes it look easy . #Sales #Pedler1Pitch #Success",GB,twitter,0.0,53.802038177843606,-1.5654900000000003
452,860,7787.0,False,I looked cute on my birthday and forgot to post selfies what a crime https://t.co/YOcCcrrhSl,GB,twitter,-1.0,52.917040545923875,-1.3120369999999997
453,344,24624.0,False,can you believe steve was willing to kill to protect bucky,GB,twitter,-1.0,52.49405270288055,-1.8906405
454,907,6218.0,False,@DamoThomson @CM71_ARSENAL11 mate a went through that Twitter a few weeks ago a wis buckled took me ages tae realise it wisny a real cunt 😂,GB,twitter,0.0,55.85839558130999,-4.2417515
455,414,30154.0,False,👋🏽👋🏽👋🏽 https://t.co/Mvo090JFoG,GB,twitter,0.0,51.50379309930915,-0.18919
456,176,121043.0,False,@ShesPersian not at all,GB,twitter,-1.0,51.58792119344532,-0.102162
457,1600,13992.0,False,@tomjimstewart copious amounts of after sun lotion is needed I'm guessing! 😭,GB,twitter,1.0,54.59591680133457,-5.928412999999999
458,477,2192.0,False,I just don't get it,GB,twitter,-1.0,51.58792119344532,-0.102162
459,236,4051.0,False,Like something off of Brass Eye :) https://t.co/OXs68xNR5y,GB,twitter,1.0,53.456983702037085,-2.2334800000000006
460,298,1914.0,False,@AlifFathy saya beli 2 kasut,GB,twitter,0.0,55.85839558130999,-4.2417515
461,3344,18514.0,False,3 going on 4 years of reliefing and working allover it's nice to finally have somewhere that feels like home and not just a bed to sleep in.,GB,twitter,1.0,51.315605077068035,-1.8937174999999997
462,1586,8635.0,False,@thescript Why you up so late Glen?,GB,twitter,1.0,54.07111124598568,-2.7751315
463,116,1725.0,False,@LPilkingtonx I hate you,GB,twitter,-1.0,51.45255330711058,-0.9820305
464,352,31129.0,False,"Flex, time to impress, climb into my bed. #Tune @FifthHarmony",GB,twitter,0.0,55.987021729176135,-4.5748715
465,194,21823.0,False,England's nerdy floral tea cup is my reason for life https://t.co/J9GhoMTtY1,GB,twitter,0.0,53.456983702037085,-2.2334800000000006
466,482,1361.0,False,@MollyBriton98 happy birthday have a mint day! X,GB,twitter,1.0,54.88161261656938,-1.4236290000000003
467,554,21218.0,False,"Leeds is too cold, been back in these extreme weather conditions for 4 days and I've had enough ❄️🌪",GB,twitter,-1.0,53.802038177843606,-1.5654900000000003
468,204,1366.0,False,@_amythompsonx 🤔🤔 hm,GB,twitter,0.0,53.414623479394955,-2.1556405
469,80,26947.0,False,@danmcdaid I like The Cheadle too. https://t.co/YbnuVyGMSE,GB,twitter,-1.0,54.675050861728614,-6.81351
470,1012,71759.0,False,@Filp_Your_Wig done tweets too tbf. I got Doleman-ed,GB,twitter,-1.0,55.85839558130999,-4.2417515
471,521,117565.0,False,@catelynstxrks LOL so true.,GB,twitter,-1.0,51.58500991494593,0.07886299999999999
472,1431,8900.0,False,Everything 😂 https://t.co/v65AVNGTcS,GB,twitter,-1.0,52.03454362162078,-1.150016
473,274,32467.0,False,"What am I meant to do? I'm so bored, all my friends are sleeping",GB,twitter,-1.0,50.831867718238016,-0.0752265
474,420,18502.0,False,Drinks in London with my boy❤️,GB,twitter,1.0,51.51483911149297,-0.0350195
475,796,7329.0,False,Happy Bday Charlie😽!! @charliemackayx,GB,twitter,1.0,55.943259273756,-3.2030084999999997
476,1053,6392.0,False,"Show me, how you get down 😂",GB,twitter,-1.0,53.73772787177645,-1.3978840000000001
477,329,121808.0,False,Convinced Girls Love Big Noses.,GB,twitter,-1.0,51.64530734401061,-0.09916350000000003
478,277,626.0,False,What a crap week that will be 😔,GB,twitter,-1.0,55.61185560072989,-4.496779500000001
479,680,3706.0,False,Don't work for @OfficeAngelsUK ; wilfully shit.,GB,twitter,-1.0,53.5532640595455,-0.6594239999999999
480,3416,74582.0,False,"#shoutout to the awesome @nelsonchris82, @AdamsandWilkins, @eugeniusuk + @BTTMancave 😊",GB,twitter,1.0,55.61537432992772,-2.8030545
481,846,3163.0,False,@nicoleabraham6 https://t.co/IrOMlZ9drN,GB,twitter,0.0,52.03360633916026,-0.7640635
482,1094,949.0,False,@SheffCityHall fuming as if the disrespect was on the other foot then I'm sure it would be a storm in a very fat teacup,GB,twitter,-1.0,53.414623479394955,-2.1556405
483,2457,40774.0,False,hunger games 🙄 https://t.co/yGNnidXh2B,GB,twitter,0.0,51.63335610131152,-2.6772815
484,410,773.0,False,"Roy Hodgson was asked whether he Tweets ""Oh yes"" said Roy ""I tweeted my wife to a nice womantic meal just the other night!""",GB,twitter,0.0,51.70706023305607,-0.619748
485,1937,61819.0,False,@AlvaritoBunder,GB,twitter,0.0,52.916607589459744,-2.2981339999999997
486,6603,57615.0,False,not even tired,GB,twitter,-1.0,52.37546054500854,-1.0170929999999998
487,2029,37399.0,False,still can't accept that jack dies,GB,twitter,-1.0,52.969744440802685,-1.1722659999999996
488,2457,106585.0,False,@tobialade4 check ma tl,GB,twitter,-1.0,52.49405270288055,-1.8906405
489,103,1378.0,False,@joe_glayshier27 not long joe b4 euro's start⚽⚽⚽,GB,twitter,-1.0,50.78418650705644,-0.673984
490,511,8711.0,False,"@ClonesCyclone @DailyMirror ridiculous to allow pros in the amateur game, it actually devalues the purist form of the sport #NoToPro",GB,twitter,-1.0,51.40241995038831,0.5061565
491,312,3503.0,False,Najwięksi których zabraknie na EURO we Francji.  https://t.co/drnYNrDbil,GB,twitter,0.0,53.78050115925141,-2.8740285000000005
492,1102,18676.0,False,"It's my birthday, 18 years and still got fat cheeks 🔞 https://t.co/kMzVhQ7Zap",GB,twitter,0.0,52.000608465133446,-0.9825315000000002
493,500,28887.0,False,@Robyn_Moscrop the amount of times ive had to get other people to do the wheel n park it for me isnt even funny,GB,twitter,-1.0,52.44725408864302,-1.7874955000000006
494,791,12031.0,False,@nicolaawatsonx thank you x,GB,twitter,1.0,54.972664778393785,-1.5147344999999999
495,2457,40777.0,False,never 😏 https://t.co/yh9cjOhTVj,GB,twitter,-1.0,51.63335610131152,-2.6772815
496,2457,40637.0,False,@stylesxdylan @robronemmerdale @xKellieLou @robronlove @aaronxrobert_ @FunGh0ulz @sudgenmillerxo @sled__@ishipStarry https://t.co/rrsfGVsvTO,GB,twitter,0.0,51.63335610131152,-2.6772815
497,770,88262.0,False,@feministdeity @thunderf00t Is he abusive and threatening?,GB,twitter,1.0,51.64090092075878,0.061120999999999995
498,388,4230.0,False,https://t.co/eEseFIyN2m I'm on page 9 this month!,GB,twitter,1.0,52.227131081826634,0.511578
499,292,7919.0,False,I love 6 Years but the ending ruins the whole movie,GB,twitter,-1.0,54.377781915444544,-1.7316734999999999
500,159,43124.0,False,I DID IT FIRST HATE ME MORE https://t.co/tVgAGg24PV,GB,twitter,0.0,51.35895133231162,-0.09263300000000001
501,458,10827.0,False,@evanslv  https://t.co/HpgCjhsw0L,GB,twitter,0.0,51.58792119344532,-0.102162
502,88,76904.0,False,@MichaelKWLi just everything has gone wrong in the last couple of hours.,GB,twitter,-1.0,52.11581251306233,-4.083556
503,242,8292.0,False,Bod !!!!! 👸🏼 get it  https://t.co/wDwmfB5pQc,GB,twitter,0.0,53.81595415863419,-1.7668200000000003
504,78,2930.0,False,@JaiBrooks1 @James_Yammouni @luke_brooks @BrooksBeau @danielsahyounie @JaiBrooks1 @James_Yammouni @luke_brooks 36 https://t.co/1vypFXaOEQ,GB,twitter,0.0,53.456983702037085,-2.2334800000000006
505,194,62351.0,False,The Tuck Inn @ Seaford ( https://t.co/4KOH2CFZFQ ) #tnc #areacode,GB,twitter,0.0,50.7706982,0.1015904
506,455,11449.0,False,Skatty yatty,GB,twitter,-1.0,51.54765285291366,-0.060167500000000006
507,1300,28031.0,False,@BolsoverBeast https://t.co/vo4CrD9eC1,GB,twitter,0.0,57.521775,-2.00822521
508,714,7796.0,False,@alanshearer you're a dick but that was top to be fair,GB,twitter,-1.0,53.54288526411364,-2.1168695
509,649,18876.0,False,I did but never again https://t.co/aP3yfKPLmA,GB,twitter,-1.0,51.53707969560851,-0.44236099999999995
510,27,214.0,False,https://t.co/pY8JAzRRAi,GB,twitter,0.0,51.50379309930915,-0.18919
511,401,24309.0,False,"Happy birthday to me mate with a massive head, have a goodn bowlder🎉 @MattthewTateee https://t.co/6CCz2dSaji",GB,twitter,1.0,54.9779371296568,-1.4407025
512,129,115.0,False,Cheers bby love you lots xx https://t.co/3sKGX66MaD,GB,twitter,0.0,52.08515709788065,-0.25159149999999997
513,169,1184.0,False,unless i tell her over FB or something but i think she hates me bc of the Chat Room Incident loll,GB,twitter,-1.0,51.39007140862319,-0.27846400000000004
514,386,1275.0,False,4 days to go📅 @sophhyd3 #notcounting,GB,twitter,-1.0,53.22073849133854,-4.1415925
515,898,130934.0,False,You see they have thiefing boyfriends but some of you are still single https://t.co/8fgYBwncBg,GB,twitter,-1.0,53.00279156026351,-2.2798315000000002
516,382,2655.0,False,"Probably for the best I guess so I don't end up spending more, otherwise I'll be digging the dumpsters for food this month",GB,twitter,0.0,51.490020924854,-0.08816100000000003
517,147,612.0,False,Remember why I don't like clubs now,GB,twitter,-1.0,50.84034002985045,-0.13035600000000003
518,487,35672.0,False,"Do explain @BBCNewsnight, do explain. Are you a serious political journalism programme, or what? https://t.co/a0l6LAPLUG",GB,twitter,0.0,51.621174430785665,-4.026033000000001
519,169,735.0,False,"@littlemizzbeth I thought I was the only one who saw it, but like damn yes agreed, fancy him a lot🔥🔥",GB,twitter,0.0,50.70350009784839,-3.2648420000000007
520,378,12349.0,False,@the_hindu was it not the army chief who gave permission to use drones?get your house in order 1st before u make this demand from US,GB,twitter,-1.0,51.560607684597755,0.21058950000000004
521,381,2181.0,False,@emanuelagyapeng it's alright eman,GB,twitter,-1.0,52.03360633916026,-0.7640635
522,2628,31106.0,False,@thescript please don't fall asleep without reading this. Want to make you smile :) https://t.co/muDCWwv88C,GB,twitter,1.0,54.9779371296568,-1.4407025
523,233,11276.0,False,Us on Monday  https://t.co/R23hqMnGlY,GB,twitter,1.0,53.84127387951994,-0.42502549999999995
524,3416,74577.0,False,@ImAllieKatSnow Hi sorry I hope you don't mind me following you on here at all - I'm Hayley and I also love #TomHiddleston as well :),GB,twitter,1.0,55.61537432992772,-2.8030545
525,298,28365.0,False,Lool honestly get aired once move on who's got time lmao,GB,twitter,-1.0,51.44023795652285,0.20662899999999995
526,590,6012.0,False,@Charles_MDuke #DonateMate  https://t.co/azvS3akl5k,GB,twitter,0.0,51.511472271181745,-0.7383080000000001
527,1061,380.0,False,"@minnysuk ur welcome! I see more 8-10s left everywhere these days but my size always out of stock,so annoying lol fab will keep a luk out xx",GB,twitter,0.0,52.75666924203877,-1.9414215000000004
528,2005,4388.0,False,@idwarp @jiadarola best bit is the UKIP  leader has French name and German wife but is anti immigrant #tytlive,GB,twitter,0.0,54.712678293471484,-3.4916864999999997
529,898,130931.0,False,@Dammie__ I hate you 😩😩😂😂😂,GB,twitter,-1.0,53.00279156026351,-2.2798315000000002
530,1496,8389.0,False,@floridacpraed thanks,GB,twitter,-1.0,55.83729586045824,-3.2229734999999997
531,201,395.0,False,"Just want to put some girls out, girls like araminta hall ugh",GB,twitter,-1.0,53.470459172817435,-2.0964385
532,182,16612.0,False,@LeahVine getting showered in snuggles tonight aren't you👫,GB,twitter,0.0,50.81887558368253,-1.0669855000000004
533,973,38177.0,False,@houndsecho @TheDevenish W.Belfast is just all other British cities.,GB,twitter,-1.0,54.59591680133457,-5.928412999999999
534,746,8122.0,True,@simon030667 it's a building process. State of origin was never what it is now... That's how we'd have to start it.,GB,twitter,-1.0,53.802038177843606,-1.5654900000000003
535,465,1831.0,False,I hate sleeping alone🙄,GB,twitter,-1.0,52.227131081826634,0.511578
536,657,40547.0,False,@LisaFoxWrites I get to see Glen Matlock and Zebrahead in the same day. I'm going to fucking sob. Music is a nice :),GB,twitter,1.0,52.410568525655044,-4.069734
537,167,36170.0,False,"Lack of accountability -> No oversight -> burying independent science results that go against ""established policy"" https://t.co/S79ObfiAau",GB,twitter,0.0,51.39781057661456,-0.252754
538,382,2653.0,False,"Ugh, I would have got the Zelda ones if they weren't slip-ons",GB,twitter,-1.0,51.490020924854,-0.08816100000000003
539,892,16814.0,False,@itsruthellen Awww that would be awesome ...when your back in London we should defo 💕,GB,twitter,1.0,51.46469310439313,-0.07060350000000003
540,190,72642.0,False,https://t.co/ifcepAnfbr,GB,twitter,0.0,51.58500991494593,0.07886299999999999
541,987,34640.0,False,So Orbital were always great. Mind that day Liam Howlett made them greater?!?! 😍😍😍,GB,twitter,-1.0,55.943259273756,-3.2030084999999997
542,2684,16088.0,False,@LeonaOdle Thank you for your follow. Looking forward to your tweets.,GB,twitter,1.0,54.9045071775213,-5.0243725
543,461,9833.0,False,Gonna watch love island although it is just a poor mans eotb,GB,twitter,-1.0,52.37718572213027,-2.3162305000000005
544,143,721.0,False,I've got to be up early but I just can't stop watching gossip girl 😵,GB,twitter,1.0,51.774848680514296,0.598466
545,267,91144.0,False,"@UKafrolista @Abigail_Kwakye true, can't be controlled but w/ a marginalised selection of ambassadors then it will https://t.co/lVdJpDDVuQ",GB,twitter,0.0,51.451674884083495,-0.19371950000000002
546,676,21925.0,False,Haha that's a really funny video!  https://t.co/sHJ9COtyfG,GB,twitter,-1.0,51.44054535039476,-0.3069960000000001
547,3416,184735.0,False,"A Happy Birthday to @XxPLWxX 

Have a good one, lady",GB,twitter,1.0,52.41214485808566,-4.001617
548,151,13461.0,False,@TheTideDrew thank you for the follow b https://t.co/Q5dBFYhiX6,GB,twitter,1.0,52.80280339743897,-0.8380554999999998
549,334,5530.0,False,@ladymissgnyc it's ok for some!!! Im so jealous lol,GB,twitter,-1.0,53.46316060476729,-1.3439270000000003
550,84,883.0,False,@Gregtito you guys ever come up against negative D&D stigma like the dark 80's #DnDMeltdown,GB,twitter,-1.0,52.11937731784101,-2.3200564999999997
551,509,7419.0,False,@Kyle_Wellss is joke I say it all the time but cmon😂 fucking hell,GB,twitter,-1.0,53.414623479394955,-2.1556405
552,458,25175.0,False,Merky,GB,twitter,0.0,51.89632636441313,-2.0877745
553,387,86677.0,False,@JamieBellinger I grew up with a railway line at the bottom of the garden. You get used to it.,GB,twitter,1.0,51.66254401,-0.26175367
554,536,86133.0,False,my discover weekly playlist is so good,GB,twitter,1.0,51.46469310439313,-0.07060350000000003
555,39,205.0,False,Freedom writers is honestly the best film I've ever seen,GB,twitter,0.0,52.94811359268024,-1.0334275000000004
556,680,3694.0,False,"@PotatoesCharlie Umm, people who aren't interested in politics apparently have no opinion on #EUref ! Night night @MsAlliance @Massie68 Hx",GB,twitter,0.0,53.5532640595455,-0.6594239999999999
557,96,43638.0,False,مو حزن .. لكن حنين ...!,GB,twitter,0.0,51.50009845259365,-0.148936
558,544,17352.0,False,The excitement of the independence referendum was amazing. The Europe vote is like the shitty last biscuit in the packet,GB,twitter,0.0,55.85839558130999,-4.2417515
559,2458,40766.0,False,all of it 💕 https://t.co/koqiuxzuTO,GB,twitter,-1.0,51.63335610131152,-2.6772815
560,437,1224.0,False,Thanks @KentRugby overwhelmed to win volunteers award. Proud to represent @cantrugby Thanks @ShepherdNeame gr8 hosts https://t.co/SE9VSJABz8,GB,twitter,0.0,51.30403802091395,1.1282275000000004
561,449,4738.0,False,"@elisemccrone im not angry, just disappointed",GB,twitter,-1.0,52.90354938096474,-1.1835234999999997
562,1043,52194.0,False,@NigerianDemon if you ever did I'll cry n you don't want me to 😊,GB,twitter,-1.0,52.41195046288927,-1.5186515
563,230,3228.0,False,فأنا شخص يحب ثوبك الحاني ي اميرتي ،,GB,twitter,0.0,52.49405270288055,-1.8906405
564,125,30588.0,False,I mean everything I can say,GB,twitter,-1.0,52.92351685443825,-1.128591
565,195,2718.0,False,@SoccerSix #SoccerSixNashGrier ❤️⚽️🙋🏼🙋🏼🙋🏼🙋🏼🙏🏼🙏🏼🙏🏼😰😰😰,GB,twitter,0.0,51.394368557245095,0.026298999999999996
566,856,16747.0,False,@MariiamGueye wateul 😍,GB,twitter,0.0,52.49405270288055,-1.8906405
567,10212,285680.0,False,@JeanMarkJM A warm thank you 4 following me. I very much appreciate ur valuable Twitter time. Good 2 connect. https://t.co/xbUzFby6PQ,GB,twitter,1.0,54.234175921979336,-1.3487329999999995
568,306,176784.0,False,@onsenbatlesc j'ai même pas cherché mdr,GB,twitter,0.0,51.51483911149297,-0.0350195
569,253,2618.0,False,Good job I don't have Asthma. Sweet set at Dunk the other day. #ofmiceandmen #slamdunk #leeds @… https://t.co/CnKVVFkfRB,GB,twitter,0.0,53.80731196,-1.5566521
570,447,15271.0,False,@FreeMemesKids @Kanee_Percival,GB,twitter,0.0,53.12977465530245,-1.2724419999999999
571,7,21137.0,False,Get the most up to date information about broadband in W6 9JA by visiting https://t.co/PZ8rVXLGW6 #broadbandcompareuk #bestbroadband,GB,twitter,0.0,51.491747,-0.228784
572,67,190.0,False,He was every thing I'd dreamed he'd be sweet surrender what a night - 34 years worth the wait! @adamaofficial https://t.co/1DAwYdwTly,GB,twitter,1.0,54.9779371296568,-1.4407025
573,1654,8507.0,False,@ethanrobots tell the DJ to play Gala Freed from Desire and stand well back 🔥,GB,twitter,1.0,54.559427409931665,-1.2225015000000004
574,239,87.0,False,"Just watched #AAaMovie ,,complet family entertainer ,,each Nd every charcter was good..supb class movie ,,@Samanthaprabhu2 u just nailed it",GB,twitter,1.0,51.51605982148212,0.04491400000000001
575,1373,190769.0,False,@kiranchug xx,GB,twitter,0.0,51.394368557245095,0.026298999999999996
576,151,25422.0,False,"Quote ayaat. Do not get into ahadith, unless you quote ''spiritual'' hadith. It's for your own benefit. You *will* misinterpret.",GB,twitter,-1.0,54.9920651180037,-1.6453615
577,2457,40767.0,False,all of it 💕 https://t.co/VszIbY9le9,GB,twitter,-1.0,51.63335610131152,-2.6772815
578,198,2613.0,False,@itsajennybean lool was that spelling a joke?,GB,twitter,-1.0,51.58792119344532,-0.102162
